,genres,release_date,item_id
116147,"['Action', 'Adventure']",2014,289690
116148,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2014,335580
116149,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014,332070
116150,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2014,244770
116151,"['Indie', 'RPG', 'Strategy']",2014,239840
116152,"['Indie', 'RPG', 'Strategy']",2014,337040
116153,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2014,315320
116154,"['Casual', 'Indie', 'RPG', 'Strategy']",2014,333880
116155,"['Action', 'Strategy']",2013,335440
116156,"['Indie', 'RPG', 'Simulation', 'Strategy']",2014,308172
116157,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",2014,327840
116158,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",2014,335180
116159,"['Action', 'Indie', 'Racing']",2000,331650
116160,"['Indie', 'RPG']",2014,250560
116161,"['Simulation', 'Sports', 'Strategy']",2014,326630
116162,"['Adventure', 'Casual']",2014,330990
116163,"['Action', 'Indie', 'Strategy']",2014,325860
116164,"['Casual', 'Simulation']",2014,271479
116165,['Strategy'],2014,312400
116166,"['Casual', 'Simulation']",2014,271480
116167,"['Casual', 'Simulation']",2014,271481
116168,"['Adventure', 'Indie', 'Sports']",2014,329690
116169,"['Casual', 'Simulation']",2014,295063
116170,"['Casual', 'Simulation']",2014,295066
116171,"['Casual', 'Simulation']",2014,295067
116172,"['Casual', 'Simulation']",2014,295069
116173,"['Casual', 'Simulation']",2014,295065
116174,"['Casual', 'Simulation']",2014,295064
116175,"['Casual', 'Simulation']",2014,295068
116176,"['Action', 'Adventure']",2014,313375
116177,"['Action', 'Adventure']",2014,318414
116178,"['Action', 'Adventure', 'Indie']",2014,321950
116179,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,288120
116180,"['Adventure', 'Indie']",2014,265670
116181,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,335900
116182,"['Adventure', 'Indie']",2014,333140
116183,"['Adventure', 'Casual', 'Indie']",2014,300620
116184,"['Strategy', 'Early Access']",2014,325470
116185,"['Casual', 'Indie', 'RPG']",2014,280320
116186,"['Casual', 'Indie', 'RPG', 'Simulation']",2014,295560
116187,Sin dato,0,329190
116188,['Adventure'],2014,310460
116189,"['Action', 'Indie']",2014,311950
116190,"['Action', 'Indie']",2014,331220
116191,"['Adventure', 'Indie']",2014,333720
116192,"['Action', 'Adventure']",2014,324331
116193,"['Action', 'Indie']",2014,314220
116194,"['Adventure', 'Indie', 'Early Access']",2014,335210
116195,['Adventure'],2013,286260
116196,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2014,314300
116197,"['Indie', 'Simulation', 'Strategy']",2014,333540
116198,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",2014,327490
116199,"['Indie', 'Strategy']",2014,315080
116200,"['Action', 'Indie']",2014,334970
116201,"['Animation &amp; Modeling', 'Video Production']",2014,333790
116202,['Strategy'],2014,335410
116203,"['Action', 'Massively Multiplayer', 'Racing']",2014,241560
116204,"['Action', 'Massively Multiplayer', 'Racing']",2014,315396
116205,"['Casual', 'Strategy']",2014,320400
116206,['Action'],2014,336170
116207,"['Casual', 'Simulation']",2014,295058
116208,"['Casual', 'Simulation']",2014,295059
116209,"['Casual', 'Simulation']",2014,295057
116210,"['Casual', 'Simulation']",2014,295060
116211,"['Casual', 'Simulation']",2014,295061
116212,['Adventure'],2014,330840
116213,"['Casual', 'Simulation']",2014,295062
116214,"['Adventure', 'Indie']",2014,205020
116215,"['Indie', 'RPG', 'Strategy']",2014,336180
116216,['Simulation'],2014,299350
116217,"['Indie', 'RPG']",2014,332710
116218,['Indie'],2014,328500
116219,['Indie'],2014,335170
116220,"['Adventure', 'Indie']",2014,297350
116221,"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']",2014,328830
116222,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2014,324080
116223,"['Racing', 'Simulation', 'Sports']",2014,336010
116224,"['Adventure', 'Casual']",2014,288670
116225,"['Indie', 'Simulation']",2014,318520
116226,"['Casual', 'Simulation']",2014,295053
116227,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2014,317440
116228,"['Casual', 'Simulation']",2014,295052
116229,"['Casual', 'Simulation']",2014,295054
116230,"['Action', 'Adventure']",2014,313374
116231,"['Casual', 'Simulation']",2014,295055
116232,['Action'],2014,310790
116233,['Adventure'],2014,330830
116234,"['Indie', 'RPG', 'Strategy']",2014,333040
116235,"['Casual', 'Simulation']",2014,295056
116236,"['Action', 'Indie']",2014,326720
116237,['Indie'],2014,333700
116238,['Indie'],2014,333870
116239,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014,331892
116240,"['Action', 'Indie']",2014,334710
116241,"['Action', 'Casual', 'Free to Play']",2013,322510
116242,"['Action', 'Casual', 'Free to Play']",2013,330240
116243,"['Action', 'Casual', 'Free to Play']",2013,330230
116244,"['Action', 'Casual', 'Free to Play']",2013,266150
116245,"['Action', 'Free to Play', 'Indie', 'RPG']",2014,230310
116246,"['Adventure', 'Indie', 'RPG']",2014,319210
116247,['Simulation'],2014,323780
116248,['Strategy'],2014,312370
116249,['Simulation'],2014,273860
116250,"['Action', 'Indie']",2014,331230
116251,['Action'],2014,331250
116252,"['Action', 'Indie']",2014,331260
116253,['Action'],2014,334520
116254,"['Casual', 'Indie', 'Strategy']",2014,331670
116255,"['Action', 'Indie']",2014,334510
116256,['Strategy'],2014,329260
116257,"['Casual', 'Indie', 'Simulation']",2014,335350
116258,['Strategy'],2014,323420
116259,['Adventure'],1993,266980
116260,"['Adventure', 'Casual']",1994,257260
116261,['Action'],2014,334530
116262,"['Action', 'Indie']",2014,330730
116263,"['Action', 'Racing']",2014,327010
116264,"['Action', 'Indie']",2014,292480
116265,"['Action', 'Indie']",2014,263480
116266,Sin dato,2014,333500
116267,['Simulation'],2014,325130
116268,"['Action', 'Indie', 'Early Access']",2014,332150
116269,"['Action', 'Indie']",2014,334860
116270,"['Action', 'Adventure', 'Early Access']",2014,325210
116271,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2014,262470
116272,"['Casual', 'Simulation']",2014,258403
116273,"['Action', 'Adventure']",2014,318412
116274,"['Casual', 'Simulation']",2014,258402
116275,"['Casual', 'Simulation']",2014,258404
116276,"['Action', 'Adventure']",2014,313373
116277,"['Indie', 'RPG', 'Strategy']",2014,333320
116278,['Simulation'],1998,331920
116279,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",2016,311400
116280,"['Adventure', 'Casual', 'Racing']",2014,324750
116281,"['Action', 'Indie']",2014,331290
116282,"['Action', 'Simulation', 'Sports', 'Strategy']",2014,326590
116283,"['Action', 'Indie']",2014,321560
116284,['Strategy'],2014,326440
116285,"['Action', 'Adventure', 'Indie']",2014,330511
116286,"['Action', 'Adventure', 'Indie']",2014,330510
116287,['Strategy'],2014,328600
116288,['Strategy'],2014,332340
116289,"['Indie', 'RPG']",2014,298880
116290,"['Adventure', 'Indie', 'Simulation']",2014,282070
116291,"['Adventure', 'Indie', 'RPG']",2014,319290
116292,['RPG'],2014,296570
116293,"['Action', 'Strategy']",2014,306020
116294,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2014,269530
116295,"['Adventure', 'Casual', 'Free to Play', 'Indie']",2014,331470
116296,"['Action', 'Adventure', 'RPG']",2014,303690
116297,"['Free to Play', 'Racing', 'Simulation', 'Sports']",2014,331800
116298,"['Simulation', 'Sports', 'Strategy']",2014,310880
116299,['Simulation'],2014,222631
116300,['Simulation'],2014,325137
116301,"['Indie', 'RPG']",2014,256030
116302,"['Action', 'Adventure', 'Strategy']",2014,332130
116303,['Strategy'],2014,297831
116304,"['Animation &amp; Modeling', 'Video Production']",2014,334330
116305,['Indie'],2014,333220
116306,"['Action', 'Casual', 'Indie']",2014,327310
116307,['Simulation'],2014,310640
116308,"['Casual', 'Indie', 'Simulation']",2014,331380
116309,"['Action', 'Adventure', 'Casual', 'Indie']",2014,330350
116310,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",2014,332360
116311,Sin dato,0,332490
116312,"['Action', 'Indie']",2014,316600
116313,"['Action', 'Casual', 'Indie', 'Strategy']",2014,323000
116314,"['Adventure', 'Casual', 'Indie']",2014,330260
116315,"['Design &amp; Illustration', 'Web Publishing']",2014,330650
116316,"['Design &amp; Illustration', 'Web Publishing']",2014,329820
116317,"['Design &amp; Illustration', 'Web Publishing']",2014,329821
116318,"['Action', 'Indie', 'Racing', 'Simulation', 'Early Access']",2014,325420
116319,"['Adventure', 'Indie', 'RPG']",2014,326730
116320,"['Casual', 'Indie']",2014,328680
116321,"['Action', 'Adventure']",2014,327172
116322,['Simulation'],2014,222638
116323,"['Adventure', 'Indie']",2009,298930
116324,"['Action', 'Indie']",2014,332480
116325,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2014,324510
116326,['Strategy'],2014,312420
116327,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2014,331130
116328,"['Action', 'RPG']",2014,331900
116329,"['Action', 'Indie', 'Simulation', 'Early Access']",2014,312310
116330,"['Adventure', 'Indie']",2014,328690
116331,"['Casual', 'Indie', 'Strategy']",2014,327610
116332,"['Design &amp; Illustration', 'Web Publishing']",2014,329823
116333,['Strategy'],2014,332470
116334,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",2014,305960
116335,"['Adventure', 'Casual', 'Indie', 'RPG']",2014,298850
116336,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2014,272090
116337,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2014,328280
116338,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2014,272084
116339,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2014,285730
116340,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2014,328290
116341,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2014,272083
116342,['Strategy'],2014,265140
116343,['Strategy'],2014,326210
116344,Sin dato,2014,265146
116345,['Indie'],2014,286991
116346,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014,298160
116347,"['Massively Multiplayer', 'RPG']",2013,312060
116348,['Simulation'],2014,325139
116349,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014,315050
116350,"['Indie', 'Strategy']",2014,324420
116351,"['Action', 'Adventure', 'Indie']",2014,296510
116352,"['Indie', 'Simulation']",2014,322930
116353,"['Action', 'Adventure', 'Indie']",2014,332030
116354,['Indie'],2014,332800
116355,"['Action', 'Adventure', 'Indie', 'RPG']",2014,293440
116356,"['Action', 'Adventure']",2014,289650
116357,"['Action', 'RPG', 'Strategy']",2014,294860
116358,"['Adventure', 'Indie']",2014,305880
116359,"['Casual', 'Free to Play', 'Indie']",2014,260410
116360,"['Action', 'RPG']",2014,275690
116361,"['Action', 'Adventure', 'Indie', 'Racing']",2014,204630
116362,"['Action', 'Adventure']",2014,313690
116363,['Indie'],2014,330470
116364,"['Casual', 'Simulation']",2014,295047
116365,"['Casual', 'Simulation']",2014,295046
116366,"['Casual', 'Simulation']",2014,295048
116367,"['Casual', 'Simulation']",2014,295049
116368,"['Casual', 'Simulation']",2014,295045
116369,"['Indie', 'Simulation']",2014,328170
116370,"['Indie', 'RPG']",2014,324250
116371,"['Indie', 'Simulation']",2014,328171
116372,"['Action', 'Racing', 'Sports']",2014,330690
116373,"['RPG', 'Simulation', 'Strategy']",2014,306398
116374,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014,331891
116375,"['Action', 'Indie']",2014,253290
116376,['Simulation'],2014,277740
116377,['Simulation'],1985,329660
116378,['Simulation'],1992,329680
116379,"['Indie', 'RPG', 'Strategy']",2014,332000
116380,"['Indie', 'RPG', 'Strategy']",2014,332001
116381,"['Indie', 'RPG', 'Strategy']",2014,332010
116382,"['Indie', 'RPG', 'Strategy']",2014,332011
116383,"['Indie', 'RPG', 'Strategy']",2014,332020
116384,['Simulation'],2009,306370
116385,['Simulation'],2014,328310
116386,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2014,272080
116387,"['Indie', 'Strategy']",2014,329500
116388,"['Simulation', 'Strategy']",2014,327830
116389,"['Adventure', 'RPG', 'Strategy']",2014,321800
116390,"['Simulation', 'Strategy']",2014,310033
116391,"['Simulation', 'Strategy']",2014,310034
116392,"['Simulation', 'Strategy']",2014,310031
116393,"['Simulation', 'Strategy']",2014,310032
116394,"['Indie', 'RPG', 'Strategy']",2014,331000
116395,"['Adventure', 'Casual']",2010,320670
116396,['Indie'],2011,328990
116397,['Indie'],2014,268710
116398,"['Action', 'Adventure']",2014,318710
116399,['Action'],2014,282512
116400,"['Action', 'RPG']",2014,327270
116401,"['Action', 'RPG']",2014,328820
116402,"['Action', 'RPG']",2014,328821
116403,"['Action', 'Indie']",2014,326990
116404,"['Indie', 'RPG']",2013,264690
116405,"['Adventure', 'Indie']",2014,319970
116406,"['Action', 'RPG']",2014,317201
116407,"['Action', 'RPG']",2014,317208
116408,"['Action', 'RPG']",2014,317200
116409,"['Action', 'RPG']",2014,317202
116410,"['Action', 'RPG']",2014,317203
116411,"['Action', 'RPG']",2014,265300
116412,"['Casual', 'Simulation']",2014,295035
116413,['Simulation'],2000,328900
116414,['Simulation'],1991,328920
116415,"['Adventure', 'Indie', 'RPG']",2014,270490
116416,"['Action', 'Adventure', 'Indie', 'RPG']",2014,284140
116417,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2014,327440
116418,"['Simulation', 'Strategy']",2014,308270
116419,"['Design &amp; Illustration', 'Web Publishing']",2014,330631
116420,"['Design &amp; Illustration', 'Web Publishing']",2014,329822
116421,"['Action', 'Indie', 'RPG']",2014,310110
116422,"['Design &amp; Illustration', 'Web Publishing']",2014,330630
116423,['Simulation'],1994,328930
116424,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2014,331270
116425,"['Action', 'Indie', 'Strategy']",2014,310100
116426,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2014,318100
116427,['Action'],2014,209650
116428,['Action'],0,317660
116429,['Action'],2014,328530
116430,"['Action', 'Indie']",2014,274940
116431,"['Adventure', 'Casual']",2012,284730
116432,"['Casual', 'Simulation']",2014,295036
116433,"['Casual', 'Simulation']",2014,295038
116434,"['Casual', 'Simulation']",2014,295037
116435,"['Casual', 'Simulation']",2014,295039
116436,"['Action', 'Adventure', 'Free to Play', 'Simulation', 'Sports']",2014,304000
116437,['Casual'],2014,326130
116438,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2014,328080
116439,"['Indie', 'Simulation', 'Strategy']",2014,322000
116440,"['Action', 'Free to Play', 'Indie', 'RPG', 'Early Access']",2017,274620
116441,"['Indie', 'Simulation', 'Strategy']",2014,328210
116442,"['Adventure', 'RPG']",2014,325320
116443,"['Adventure', 'Indie', 'RPG']",2014,316910
116444,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,249050
116445,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,268080
116446,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2014,321980
116447,"['Adventure', 'Indie']",2014,324610
116448,"['Action', 'Indie']",2014,320790
116449,"['Action', 'Free to Play', 'Indie']",2014,317360
116450,"['Action', 'Indie']",2014,285980
116451,"['Action', 'Indie', 'Strategy']",2014,328790
116452,['Strategy'],2014,65980
116453,"['Indie', 'Strategy']",2014,328850
116454,"['Adventure', 'Indie']",2014,318430
116455,['Casual'],2001,317020
116456,"['Adventure', 'Casual']",1993,317030
116457,['Strategy'],1996,328440
116458,['Strategy'],1998,328450
116459,"['Action', 'Racing']",1999,328460
116460,['Action'],1999,328470
116461,"['Action', 'Adventure', 'Strategy']",1997,327910
116462,['Indie'],2014,329350
116463,['Strategy'],2014,326391
116464,"['Action', 'Indie', 'RPG']",2014,308420
116465,['Indie'],2014,329360
116466,"['Action', 'Casual']",2014,322040
116467,"['Action', 'Adventure', 'Indie']",2014,329480
116468,"['Animation &amp; Modeling', 'Video Production']",2014,326810
116469,"['Action', 'Adventure', 'Indie', 'Early Access']",2014,329310
116470,"['Action', 'Casual', 'Indie']",2014,329150
116471,Sin dato,0,307960
116472,"['Free to Play', 'Indie', 'RPG']",2014,329020
116473,"['Action', 'Indie', 'Strategy']",2014,317610
116474,"['Adventure', 'Indie', 'RPG', 'Simulation']",2014,329000
116475,"['Casual', 'Indie']",2014,311170
116476,"['Indie', 'Simulation']",2014,320120
116477,['Adventure'],2014,314540
116478,"['Indie', 'RPG', 'Strategy']",2014,267775
116479,['Adventure'],1994,327940
116480,"['Adventure', 'RPG']",1992,327930
116481,['Adventure'],1993,327920
116482,['Simulation'],2014,258656
116483,['Strategy'],2014,326250
116484,"['Action', 'Indie', 'RPG']",2013,250580
116485,['Action'],2014,289733
116486,['Action'],2014,289734
116487,"['Adventure', 'Casual', 'Indie']",2014,326180
116488,"['Audio Production', 'Utilities']",2014,281102
116489,"['Action', 'Indie', 'Simulation', 'Strategy']",2014,248610
116490,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",2014,317490
116491,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",2014,317480
116492,['Adventure'],2014,318170
116493,['Utilities'],2014,314730
116494,"['Casual', 'Indie']",2014,323700
116495,['Strategy'],2014,306150
116496,"['Indie', 'RPG', 'Strategy']",2014,256010
116497,"['Action', 'Adventure']",2014,316060
116498,['Strategy'],2014,320721
116499,['Strategy'],2014,320750
116500,"['Action', 'Adventure']",2014,322060
116501,"['Action', 'Adventure']",2014,326430
116502,['Strategy'],2014,320730
116503,"['Action', 'Simulation']",2014,320840
116504,"['Indie', 'RPG']",2014,328550
116505,['RPG'],2011,328200
116506,"['Indie', 'RPG']",2014,328560
116507,"['Indie', 'RPG']",2014,292370
116508,"['Action', 'Indie']",2014,284460
116509,"['Indie', 'Simulation', 'Strategy']",2014,314980
116510,"['Indie', 'Massively Multiplayer', 'RPG']",2014,223410
116511,"['Casual', 'Indie']",2014,321421
116512,['Adventure'],1992,328430
116513,"['Casual', 'Simulation']",2014,295025
116514,"['Casual', 'Simulation']",2014,295028
116515,"['Casual', 'Simulation']",2014,295024
116516,Sin dato,2014,289025
116517,"['Casual', 'Simulation']",2014,295027
116518,"['Casual', 'Simulation']",2014,295026
116519,"['Casual', 'Simulation']",2014,295029
116520,"['Indie', 'Strategy']",2014,327040
116521,"['Indie', 'Strategy']",2014,221180
116522,['Simulation'],2014,311910
116523,['Simulation'],2014,313420
116524,['Simulation'],2014,325142
116525,['Adventure'],2014,262000
116526,"['Casual', 'Indie', 'Early Access']",2014,315070
116527,"['Adventure', 'Indie', 'RPG']",2014,251730
116528,"['Casual', 'Indie']",2012,327650
116529,"['Action', 'Adventure', 'Indie']",2014,324720
116530,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2014,327860
116531,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",2014,327870
116532,"['Free to Play', 'RPG', 'Strategy']",2014,201210
116533,"['Indie', 'Strategy']",2014,327340
116534,"['Action', 'Adventure']",2014,301897
116535,"['RPG', 'Simulation', 'Strategy']",2014,292982
116536,"['RPG', 'Simulation', 'Strategy']",2014,292984
116537,"['RPG', 'Simulation', 'Strategy']",2014,292983
116538,"['Action', 'RPG']",2014,261640
116539,"['RPG', 'Simulation', 'Strategy']",2014,326530
116540,"['Adventure', 'Indie']",2014,325160
116541,"['RPG', 'Simulation', 'Strategy']",2014,292985
116542,"['Adventure', 'Indie']",2014,326290
116543,"['Action', 'Adventure', 'Indie']",2014,300650
116544,"['Action', 'Adventure']",2014,301896
116545,"['Casual', 'Simulation']",2014,295018
116546,"['Casual', 'Simulation']",2014,295021
116547,"['Casual', 'Simulation']",2014,295019
116548,"['Casual', 'Simulation']",2014,295020
116549,"['Casual', 'Simulation']",2014,295023
116550,"['Casual', 'Simulation']",2014,295022
116551,"['Action', 'Adventure', 'Racing']",2014,307690
116552,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014,326691
116553,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014,326690
116554,"['Indie', 'Strategy']",2006,326800
116555,"['Action', 'Indie']",2014,325570
116556,"['Action', 'Adventure', 'Casual', 'Indie']",2014,262210
116557,"['Design &amp; Illustration', 'Web Publishing']",2014,325500
116558,"['Action', 'Indie']",2014,315340
116559,"['Design &amp; Illustration', 'Web Publishing']",2014,325501
116560,"['Design &amp; Illustration', 'Web Publishing']",2014,325503
116561,"['Indie', 'Strategy', 'Early Access']",2014,282680
116562,"['Casual', 'Indie']",2014,303710
116563,['Adventure'],2014,251170
116564,"['Design &amp; Illustration', 'Web Publishing']",2014,325502
116565,"['Design &amp; Illustration', 'Web Publishing']",2014,325504
116566,"['Action', 'Adventure']",2012,245300
116567,"['Action', 'Adventure']",2013,286880
116568,"['Action', 'Adventure', 'Racing']",2011,301760
116569,['Action'],2014,214490
116570,"['Action', 'Adventure']",2012,301830
116571,"['Action', 'Adventure']",2011,300820
116572,['Action'],2014,282511
116573,['Simulation'],2014,277741
116574,['Simulation'],2014,277745
116575,"['Action', 'Adventure']",2007,301980
116576,"['Action', 'Indie']",2014,326370
116577,['RPG'],2014,292120
116578,"['Adventure', 'Indie']",2014,323730
116579,"['Adventure', 'Indie']",2014,293660
116580,"['Adventure', 'Indie']",2014,307570
116581,"['Adventure', 'Simulation']",1990,327390
116582,"['Adventure', 'Simulation']",1987,327380
116583,"['Adventure', 'Simulation']",1994,327400
116584,"['Casual', 'Strategy']",2014,323390
116585,"['Action', 'Adventure', 'Indie']",2014,321930
116586,"['Action', 'Adventure', 'Indie']",2014,321920
116587,['Simulation'],2014,325143
116588,['Action'],2014,302510
116589,['Casual'],2012,325110
116590,"['Massively Multiplayer', 'RPG', 'Strategy']",2014,298300
116591,"['Indie', 'Simulation']",2014,318510
116592,"['Indie', 'RPG']",2014,313470
116593,['Utilities'],2014,314720
116594,"['Action', 'Racing']",2010,297860
116595,"['Action', 'Adventure']",2010,318950
116596,"['Action', 'Adventure']",2010,315440
116597,"['Action', 'Adventure']",2010,316030
116598,['Adventure'],2009,318740
116599,"['Action', 'Adventure']",2011,311770
116600,"['Action', 'Adventure']",2011,316260
116601,['Casual'],2010,318660
116602,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing']",2014,325910
116603,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing']",2014,326050
116604,"['Action', 'RPG']",2014,323500
116605,"['Action', 'Casual', 'Indie', 'Early Access']",2014,321830
116606,"['Action', 'Adventure']",2014,293061
116607,"['Action', 'Indie']",2014,245176
116608,['Utilities'],2014,272300
116609,['Simulation'],2014,325144
116610,"['Casual', 'Indie', 'Strategy']",2014,312720
116611,"['Casual', 'Simulation']",2014,295006
116612,"['Casual', 'Simulation']",2014,295007
116613,"['Casual', 'Simulation']",2014,295010
116614,"['Casual', 'Simulation']",2014,295011
116615,"['Action', 'Adventure', 'RPG']",2014,258970
116616,"['Action', 'Adventure']",2014,295490
116617,['Casual'],2014,299020
116618,"['Indie', 'RPG']",2014,325040
116619,"['Indie', 'RPG']",2014,325041
116620,"['Indie', 'RPG']",2014,325042
116621,"['Indie', 'RPG']",2014,325043
116622,"['Indie', 'RPG']",2014,325044
116623,"['Casual', 'Simulation', 'Strategy']",2014,289930
116624,['Action'],2014,324850
116625,['Action'],2014,324830
116626,"['Action', 'Adventure']",2014,301892
116627,['Action'],2014,315670
116628,"['Indie', 'RPG', 'Strategy']",2013,253630
116629,['Simulation'],2014,316290
116630,"['Action', 'Indie', 'RPG']",2016,321940
116631,"['Action', 'Casual']",2014,317510
116632,"['Adventure', 'Indie']",2014,324490
116633,"['Action', 'Adventure', 'Indie']",2014,294460
116634,"['Casual', 'Indie', 'RPG', 'Strategy']",2014,323560
116635,"['Action', 'Adventure', 'Indie', 'RPG']",2014,324290
116636,"['Indie', 'Strategy']",2014,323570
116637,"['Simulation', 'Strategy']",2006,323610
116638,['Simulation'],2014,302440
116639,['Casual'],2014,321020
116640,"['Adventure', 'Indie']",2014,319930
116641,"['Adventure', 'Indie']",2014,258520
116642,"['Action', 'RPG']",1999,320320
116643,"['Action', 'Adventure', 'Indie']",2014,296630
116644,['Simulation'],2012,321290
116645,"['Simulation', 'Strategy']",2014,321410
116646,"['Action', 'RPG', 'Simulation']",2014,236150
116647,"['Action', 'Adventure', 'Indie']",2014,253330
116648,"['Action', 'Adventure', 'Indie', 'RPG']",2014,278620
116649,"['Action', 'Casual', 'Indie', 'Sports']",2014,263020
116650,"['Action', 'Adventure', 'Indie']",2014,305050
116651,"['Action', 'Indie']",2014,311660
116652,"['Adventure', 'Indie']",2014,316480
116653,['RPG'],2014,321630
116654,"['Action', 'Adventure']",2014,311670
116655,Sin dato,2014,313260
116656,['Action'],2014,323130
116657,"['Action', 'Adventure']",2014,323170
116658,"['Action', 'Adventure']",2014,323180
116659,['Action'],2014,323140
116660,['Action'],2014,323160
116661,['Free to Play'],2014,323120
116662,['Action'],2014,323150
116663,"['RPG', 'Simulation', 'Strategy']",2014,306393
116664,"['Action', 'Indie', 'Racing']",1998,282030
116665,Sin dato,2013,301950
116666,"['Simulation', 'Strategy']",2014,312380
116667,"['Action', 'Indie']",2014,299660
116668,"['Action', 'Adventure', 'Indie', 'RPG']",2014,324460
116669,['Action'],2006,311140
116670,"['Adventure', 'Casual', 'Indie']",2014,321150
116671,"['Indie', 'RPG']",2014,324590
116672,"['Adventure', 'Casual', 'Indie', 'RPG']",2014,298840
116673,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014,316520
116674,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014,313300
116675,"['Action', 'Indie']",2014,306700
116676,['Strategy'],2014,311380
116677,"['Indie', 'Simulation', 'Strategy']",2014,320900
116678,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014,313310
116679,"['Racing', 'Sports']",2014,289024
116680,"['Racing', 'Sports']",2014,304450
116681,"['Casual', 'Simulation']",2014,295001
116682,"['Casual', 'Simulation']",2014,295000
116683,"['Casual', 'Simulation']",2014,295004
116684,"['Casual', 'Simulation']",2014,295003
116685,"['Design &amp; Illustration', 'Web Publishing']",2014,321170
116686,"['Casual', 'Simulation']",2014,295005
116687,"['Casual', 'Simulation']",2014,295002
116688,"['Design &amp; Illustration', 'Web Publishing']",2014,321180
116689,"['Design &amp; Illustration', 'Web Publishing']",2014,321181
116690,['Casual'],2011,323260
116691,['Action'],2010,282440
116692,['Casual'],2012,323280
116693,"['Indie', 'Simulation', 'Strategy']",2014,322940
116694,['RPG'],2014,312750
116695,"['Indie', 'Strategy']",2014,263860
116696,"['Action', 'Adventure', 'Indie']",2014,311250
116697,"['Action', 'Adventure']",2014,292710
116698,"['Action', 'Adventure']",2014,292711
116699,"['Action', 'Adventure']",2014,292712
116700,"['Design &amp; Illustration', 'Photo Editing']",2014,301610
116701,"['Action', 'Adventure']",2014,312740
116702,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,300550
116703,"['Action', 'Indie']",2014,323940
116704,['Casual'],2014,320970
116705,['Simulation'],2014,277747
116706,"['Action', 'Adventure', 'Casual', 'Indie']",2014,309920
116707,"['Design &amp; Illustration', 'Web Publishing']",2014,321182
